wbody,zone,holeid,event,Date Time,Turbidity (NTU) (803671),BGA-PC Fluorescence (RFU) (797015),Actual Conductivity (µS/cm) (803397),Specific Conductivity (µS/cm) (803397),Salinity (PSU) (803397),Resistivity (Ω⋅cm) (803397),Density (g/cm³) (803397),Total Dissolved Solids (ppt) (803397),Chlorophyll-a Fluorescence (RFU) (804408),Temperature (°C) (804550),Barometric Pressure (mm Hg) (804550),Pressure (psi) (785112),Depth (ft),Depth (m) (785112),Surface Elevation (m) (785112),External Voltage (V) (804550),Battery Capacity (%) (804550),Barometric Pressure (mbar) (868976),Temperature (°C) (868976),Latitude,Longitude,Marked
bog,pelagic,p5,12a,2024-03-12 17:11:00,,11.201937,13.259252,22.12955,0.008805756,75416.555,0.9999821,0.014388537,7.730891,4.0148196,710.559,6.7051396,16.42125787,5.0051994,4.813637,0.639,79,947.33466,16.978474,,,
bog,pelagic,p5,12a,2024-03-12 17:11:00,,11.210789,13.258112,22.127186,0.008804623,75427.06,0.9999821,0.01438748,7.7702584,4.014089,710.56195,6.7186236,16.48865978,5.0257435,4.834184,0.639,79,947.33856,16.979862,,,
bog,pelagic,p5,12a,2024-03-12 17:11:00,,11.034317,13.2592125,22.130957,0.008806301,75419.266,0.9999821,0.0143855,7.854707,4.024146,710.56274,7.0502124,16.91964239,5.157107,4.9654665,0.6307189,79,947.28436,16.96156,,,
bog,pelagic,p5,12a,2024-03-12 17:11:00,,11.177693,13.261996,22.131292,0.00880667,75403.42,0.9999821,0.014385461,7.3583574,4.0129333,710.56287,7.2336135,17.32316076,5.2800994,5.0884876,0.63812894,79,947.3339,16.960482,,,
bog,pelagic,p5,12a,2024-03-12 17:11:00,,11.186681,13.262357,22.131468,0.008806773,75401.375,0.9999821,0.014385372,7.3065715,4.0121045,710.56287,7.2661657,17.38299869,5.298338,5.1067266,0.63862866,79,947.3372,16.959665,,,
bog,pelagic,p5,12a,2024-03-12 17:11:00,,11.036706,13.244735,22.101809,0.008793023,75501.71,0.99998206,0.014329521,7.018083,4.0183716,710.5767,7.623775,18.21414698,5.551672,5.360048,0.6306414,79,947.35815,16.96,,,
bog,pelagic,p5,12a,2024-03-12 17:11:00,,10.972476,13.181218,21.988668,0.008740895,75865.76,0.999982,0.014289075,6.8075495,4.012883,710.5775,7.7743907,18.56147474,5.6575375,5.465941,0.6301847,79,947.27924,16.96,,,
bog,pelagic,p5,12a,2024-03-12 17:11:00,,11.147049,13.2596855,22.117512,0.008800766,75417.02,0.99998206,0.014374864,6.6050057,4.029793,710.49585,7.9704266,19.01345604,5.7953014,5.603768,0.63,79,947.2395,16.951593,,,
bog,pelagic,p5,12a,2024-03-12 17:11:00,,11.165122,13.266262,22.127981,0.008805648,75379.445,0.99998206,0.014383317,6.575433,4.031471,710.4866,7.996631,19.07387467,5.813717,5.6221914,0.63,79,947.23193,16.950642,,,
bog,pelagic,p5,12a,2024-03-12 17:11:00,,11.095963,13.803057,23.01165,0.009216673,64978.336,0.9999833,0.016697334,6.6560535,4.048251,710.42834,8.323079,19.82722539,6.0433383,5.851707,0.63,79,947.1588,16.950174,,,
bog,pelagic,p6,12a,2024-03-12 17:12:00,,11.745165,11.10306,18.908476,0.007298767,90087.41,0.999978,0.012290509,19.368628,3.3494122,710.5241,-0.57845867,-0.714683268,-0.21783546,-0.4093931,0.6494595,79,947.288,17.1,,,
bog,pelagic,p6,12a,2024-03-12 17:12:00,,11.7539835,11.145704,18.97233,0.007328476,89731.734,0.9999782,0.012332015,19.429707,3.3641312,710.5253,-0.57828003,-0.710302329,-0.21650015,-0.40805754,0.6486025,79,947.2897,17.1,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,12.220331,11.357094,19.271296,0.00746875,88058.984,0.9999792,0.012526343,21.771816,3.4021194,710.5253,-0.5739284,-0.696696654,-0.21235314,-0.40391353,0.64816254,79,947.2897,17.117905,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,12.093421,11.582733,19.586824,0.007617143,86343.15,0.99998075,0.012975611,21.291391,3.5910964,710.5126,-0.5380234,-0.208174377,-0.06345155,-0.25508353,0.648,79,947.2727,17.119295,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,12.096924,11.614381,19.63083,0.007637853,86101.46,0.999981,0.013031869,21.31939,3.6137607,710.5111,-0.5336472,-0.152278586,-0.046414513,-0.23805471,0.648,79,947.2708,17.120129,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,12.019709,12.357585,20.671747,0.00812829,80958.15,0.9999816,0.013461012,20.380547,3.764348,710.5105,-0.14782336,0.327952625,0.09995996,-0.09163246,0.648,79,947.25195,17.12,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,11.393815,12.864213,21.428606,0.008482906,77776.18,0.9999817,0.013938245,15.813181,4.05085,710.5295,0.035613485,0.726730315,0.2215074,0.029907549,0.648,79,947.29297,17.12852,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,11.322346,12.947667,21.55073,0.008540227,77234.914,0.99998176,0.014005777,15.27537,4.0875854,710.53156,0.070354655,0.78724918,0.23995355,0.04835493,0.648,79,947.2968,17.129461,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,11.189953,13.142624,21.857122,0.008683189,76092.766,0.99998194,0.014229817,12.239818,4.1227627,710.5054,0.3707859,1.483763681,0.45225117,0.26068842,0.648,79,947.2629,17.129864,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,11.021651,13.164021,21.931087,0.008715608,75965.164,0.999982,0.014257819,11.632214,4.086194,710.5102,0.5105374,1.806416667,0.5505958,0.35894352,0.648,79,947.2696,17.13,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,11.000008,13.172282,21.948668,0.008723573,75916.805,0.999982,0.01426783,11.467171,4.082469,710.5097,0.53692836,1.867320046,0.56915915,0.3774982,0.648,79,947.2689,17.13,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.951548,13.226598,22.056946,0.00877293,75605.36,0.999982,0.014337161,10.201294,4.0409884,710.53784,0.6374389,2.099176181,0.6398289,0.44816414,0.648,79,947.30646,17.13,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.71015,13.302644,22.184666,0.00882309,75267.086,0.99998206,0.014407972,10.830225,4.038833,710.4877,0.96056724,2.844503609,0.8670047,0.675346,0.648,79,947.23944,17.121355,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.682469,13.313053,22.202717,0.008830452,75217.95,0.99998206,0.014418403,10.848201,4.0370836,710.48334,0.9992655,2.933765092,0.8942116,0.70255363,0.648,79,947.23364,17.120422,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.859456,13.320114,22.22396,0.008849142,75082.08,0.99998206,0.014444592,9.348873,4.0240626,710.5223,1.1479155,3.276645866,0.99872166,0.80706495,0.65629697,79,947.2856,17.120077,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.669502,13.314402,22.214626,0.008845291,75109.2,0.99998206,0.014439177,9.989894,4.0237217,710.50446,1.3014839,3.63089895,1.106698,0.91503423,0.65678734,79,947.2619,17.137568,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.656016,13.313899,22.21418,0.008845497,75107.57,0.99998206,0.014439463,10.000248,4.0231605,710.50415,1.323272,3.681159449,1.1220174,0.9303528,0.6571584,79,947.26154,17.139492,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.6468935,13.330232,22.24766,0.00886542,74989.02,0.9999822,0.014467971,10.110794,4.014375,710.5098,1.5424592,4.186560367,1.2760636,1.0844567,0.657,79,947.26904,17.13999,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.660698,13.327814,22.24912,0.008861418,75028.31,0.9999821,0.014462604,9.853598,4.0107975,710.4767,1.6366478,4.403923556,1.3423159,1.150678,0.657,79,947.2249,17.14,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.745429,13.324221,22.245026,0.008859142,75050.195,0.9999821,0.014459536,10.061285,4.004481,710.49963,1.7364815,4.633923885,1.41242,1.2709403,0.657,79,947.25543,17.13151,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.755648,13.323651,22.244473,0.008858648,75054.67,0.9999821,0.014458865,10.075149,4.0036607,710.501,1.7505469,4.666340551,1.4223006,1.2865599,0.657,79,947.25726,17.130539,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.788331,13.338999,22.284946,0.008877517,74914.25,0.9999822,0.014485216,8.396045,4.0160565,710.5024,1.8821939,4.970340551,1.5149598,1.3285867,0.657,79,947.25916,17.139105,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.627332,13.347041,22.279043,0.008875039,74916.16,0.9999822,0.014481378,7.8054566,4.0065293,710.4964,2.0205686,5.289455709,1.6122261,1.4226671,0.6646631,79,947.25116,17.122622,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.6102495,13.34852,22.279898,0.008875468,74911.11,0.9999822,0.014481934,7.6764374,4.005944,710.4957,2.0406046,5.335677822,1.6263146,1.4343455,0.66551954,79,947.25024,17.121126,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.638359,13.369669,22.310831,0.008890002,74795.37,0.9999822,0.01453951,7.047611,4.0178638,710.5022,2.0998008,5.74875689,1.7522211,1.5605674,0.6658772,79,947.25885,17.111261,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.74572,13.441654,22.434572,0.008947253,74395.98,0.99998224,0.014586811,7.110991,4.0004725,710.50256,2.3676453,6.121972769,1.8659773,1.6743778,0.666,79,947.23346,17.110315,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.7594595,13.450537,22.449718,0.008954269,74346.56,0.99998224,0.014594293,7.096285,3.9989867,710.50287,2.3996408,6.178318241,1.8831514,1.6915569,0.666,79,947.2309,17.10991,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.629599,13.481407,22.505903,0.008980123,74176.29,0.99998224,0.014629097,6.2755914,4.0112505,710.4891,2.568464,6.555158136,1.9980122,1.8063936,0.666,79,947.2391,17.10082,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.608761,13.4843025,22.51865,0.008985648,74160.31,0.99998224,0.01463385,5.508048,3.9954197,710.4947,2.7233539,6.910652887,2.106367,1.9147083,0.666,79,947.2481,17.100262,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.601224,13.485667,22.521965,0.008987134,74152.8,0.99998224,0.014635646,5.3916383,3.994205,710.4948,2.7463055,6.963612861,2.1225092,1.9308449,0.666,79,947.2495,17.099846,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.4566555,13.49519,22.541307,0.008995944,74100.48,0.99998224,0.014651558,5.7224374,4.003992,710.46783,2.7829323,7.047881562,2.1481943,1.9565961,0.657758,79,947.213,17.1,,,
bog,pelagic,p6,12a,2024-03-12 17:13:00,,10.446658,13.499571,22.540361,0.008995915,74076.43,0.99998224,0.014651136,5.70425,4.0020013,710.53156,2.8596058,7.224877625,2.2021427,2.0105028,0.6650964,79,947.29803,17.1,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.4401245,13.500421,22.540995,0.008996248,74071.766,0.99998224,0.014651699,5.7155766,4.002192,710.5375,2.8691332,7.246861877,2.2088435,2.0172014,0.6655896,79,947.30597,17.1,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.599342,13.51989,22.575787,0.00901229,73986.43,0.9999823,0.014674183,5.594347,3.9983232,710.4914,2.9471123,7.426682415,2.2636528,2.0720263,0.6659677,79,947.2444,17.090727,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.448705,13.514093,22.563496,0.009006713,73999.016,0.99998224,0.014666265,5.711621,3.9896624,710.5155,3.02444,7.604955709,2.3179905,2.1263928,0.666,79,947.27655,17.081379,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.438338,13.514211,22.56351,0.009006728,73997.11,0.99998224,0.014666279,5.719986,3.988581,710.51624,3.035754,7.63104101,2.3259413,2.1343474,0.666,79,947.2775,17.080004,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.546482,13.533322,22.596292,0.009021908,73891.7,0.9999823,0.01468759,5.596531,3.999942,710.49,3.0987327,7.776305118,2.3702178,2.178626,0.68270814,79,947.24255,17.080002,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.446141,13.528713,22.528854,0.008990496,74119.484,0.99998224,0.014643755,5.6190577,3.999463,710.5018,3.2503405,8.126017717,2.4768102,2.2852168,0.6676225,79,947.2583,17.08,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.648052,13.433809,22.430248,0.008944408,74466.36,0.9999822,0.014579662,6.3259535,3.998124,710.5086,3.3574483,8.373278543,2.5521753,2.360521,0.65906686,79,947.2674,17.08,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.666796,13.422746,22.416374,0.008937928,74514.766,0.9999822,0.014570642,6.407839,3.9979014,710.50995,3.3749661,8.413709646,2.5644987,2.3728373,0.6574582,79,947.2692,17.08,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.719364,13.389904,22.356869,0.008910702,74686.586,0.9999822,0.014531965,6.369893,4.0003333,710.5102,3.4704955,8.634012139,2.6316469,2.513909,0.6652441,79,947.2696,17.070984,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,11.022996,13.326815,22.258286,0.008864665,75037.016,0.9999821,0.014467885,6.833036,3.9921272,710.4912,3.6476116,9.042590223,2.7561815,2.5740752,0.66569537,79,947.2442,17.070337,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,11.057874,13.318925,22.245422,0.008858679,75081.23,0.9999821,0.014459524,6.8802347,3.9913154,710.48914,3.6705797,9.095570866,2.77233,2.5859103,0.66607034,79,947.2414,17.069921,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.806521,13.302047,22.21111,0.008843061,75176.445,0.9999821,0.014437221,7.0343423,3.990413,710.50854,3.738227,9.251210958,2.8197691,2.62932,0.6578211,79,947.2674,17.07,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.905828,13.289266,22.196245,0.008835843,75248.72,0.9999821,0.014422604,7.0559406,3.9893615,710.51624,3.8175387,9.624256234,2.9334733,2.741862,0.65726,79,947.2775,17.06134,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.906308,13.287396,22.19359,0.008834588,75259.29,0.9999821,0.014420323,7.0625443,3.9892404,710.5179,3.8284304,9.670699475,2.9476292,2.756014,0.656885,79,947.2797,17.06037,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.929129,13.284366,22.18091,0.008828879,75290.195,0.9999821,0.01441715,7.264671,3.9939091,710.5178,4.0320625,9.946207349,3.031604,2.83998,0.6652493,79,947.27966,17.050896,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,11.085944,13.271969,22.165678,0.008821722,75348.26,0.9999821,0.014407546,7.354978,3.9949887,710.5047,4.085815,10.05872638,3.0658998,2.874303,0.65788555,79,947.2622,17.050253,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,11.103835,13.270493,22.163515,0.008820716,75355.79,0.9999821,0.014406376,7.37273,3.9952874,710.50323,4.0993843,10.08097769,3.072682,2.881088,0.657381,79,947.26025,17.049839,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.806671,13.266437,22.148819,0.008814299,75378.22,0.9999821,0.014409565,7.1773524,4.0037875,710.56537,4.1776433,10.51754528,3.2057478,3.0141358,0.6570154,79,947.34314,17.068537,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.932744,13.27795,22.171425,0.008824619,75312.836,0.9999821,0.014412749,7.2562866,3.993734,710.56885,4.4049983,10.81565157,3.2966106,3.1049519,0.6649463,79,947.28595,17.06074,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.93487,13.279062,22.173334,0.008825501,75306.52,0.9999821,0.014413228,7.2574143,3.9929674,710.57166,4.432856,10.86495899,3.3116395,3.1199746,0.665812,79,947.28296,17.060602,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.819148,13.288302,22.186115,0.008831564,75254.16,0.9999821,0.014420971,7.27517,4.0020533,710.5144,4.584921,11.20447244,3.4151232,3.2235005,0.657618,79,947.2704,17.059998,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.997406,13.293491,22.195898,0.008836048,75250.54,0.9999821,0.014420995,7.196834,4.000753,710.50476,4.8115697,11.72739698,3.5745106,3.3828704,0.6651862,79,947.261,17.051096,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,11.059402,13.296298,22.20299,0.008839218,75212.41,0.9999821,0.014431083,7.4585853,4.0036845,710.5031,4.928233,11.99650886,3.6565359,3.4648926,0.6656535,79,947.2601,17.050385,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,11.073552,13.296768,22.2041,0.008839716,75208.21,0.9999821,0.014432181,7.484953,4.0039234,710.5028,4.949144,12.04474639,3.6712387,3.4795945,0.66602474,79,947.2597,17.049973,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.927975,13.294602,22.202154,0.008838732,75218.99,0.9999821,0.014431279,7.0658627,3.9952638,710.5028,5.027765,12.22602559,3.7264926,3.5348706,0.65790254,79,947.2597,17.032005,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.969324,13.293072,22.191544,0.008834209,75238.03,0.9999821,0.014428905,7.0701337,4.006279,710.49005,5.2729726,12.79068832,3.8986018,3.7072687,0.6573005,79,947.2426,17.030668,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.968255,13.292808,22.190247,0.008833651,75240.75,0.9999821,0.014428559,7.053495,4.0071783,710.4886,5.3031898,12.86028018,3.9198134,3.7285135,0.65692514,79,947.24066,17.029835,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.994177,13.290084,22.189337,0.008833045,75245.195,0.9999821,0.014423523,7.5859466,3.992915,710.5352,5.4643836,13.23316043,4.0334673,3.841844,0.657,79,947.3029,17.02101,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.947183,13.288037,22.186749,0.008831805,75256.07,0.9999821,0.014421554,7.350058,3.9998574,710.51276,5.593535,13.53113681,4.1242905,3.9326465,0.657,79,947.27295,17.020325,,,
bog,pelagic,p6,12a,2024-03-12 17:14:00,,10.94261,13.287711,22.186457,0.008831657,75257.41,0.9999821,0.014421157,7.342584,4.00008,710.51196,5.6131954,13.57653642,4.1381283,3.9464693,0.657,79,947.27185,17.01992,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,11.076733,13.293798,22.198889,0.00883785,75194.02,0.9999821,0.014429452,7.23388,3.9972947,710.49677,5.8913174,14.21789698,4.333615,4.142009,0.657,79,947.25165,17.001665,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,11.027616,13.293736,22.20069,0.008838116,75220.05,0.9999821,0.014430468,7.3776865,4.0082574,710.5282,5.9857106,14.43559252,4.3999686,4.2083735,0.657,79,947.2936,17.017887,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,11.0275345,13.293968,22.201374,0.008838387,75220.43,0.9999821,0.014430902,7.390106,4.0093293,710.5312,6.0066,14.4837664,4.414652,4.22306,0.657,79,947.29755,17.018959,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,11.059504,13.29129,22.196129,0.008835967,75237.06,0.9999821,0.014427484,7.2077856,3.9964767,710.53253,6.1856775,14.8968668,4.540565,4.402216,0.657,79,947.2994,17.00144,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,10.978783,13.30898,22.174278,0.008825989,75299.984,0.9999821,0.01441328,7.1364813,4.001524,710.5328,6.3789606,15.34275919,4.676473,4.490528,0.64119226,79,947.2997,17.000471,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,10.97137,13.31082,22.171688,0.008824807,75307.414,0.9999821,0.014411598,7.121306,4.0015593,710.5328,6.4070063,15.40745735,4.696193,4.5070734,0.63946044,79,947.2997,16.999645,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,10.98023,13.280994,22.162336,0.008820904,75309.4,0.9999821,0.014405518,7.165179,4.0008554,710.5882,6.582637,15.81249573,4.8196487,4.628193,0.65565956,79,947.37354,17,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,11.171696,13.285379,22.18271,0.008829848,75275.05,0.9999821,0.014399675,7.0957613,3.9973085,710.50555,6.665218,16.36240256,4.9872603,4.795611,0.6486532,79,947.2633,17,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,11.192867,13.284711,22.184587,0.00883068,75271.336,0.9999821,0.014398831,7.0898404,3.9968815,710.49866,6.6806307,16.43682415,5.009944,4.8182893,0.6485231,79,947.2542,17,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,10.914565,13.277291,22.164885,0.008821853,75316.57,0.9999821,0.014405839,6.930772,4.0142484,710.4953,7.087914,17.00328248,5.1826005,4.9909616,0.64799756,79,947.3248,16.990614,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,11.100397,13.225892,22.081787,0.008783169,75609.43,0.99998206,0.014352747,6.484071,4.00347,710.51514,7.2844176,17.43910335,5.3154387,5.1238394,0.648,79,947.28424,16.981398,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,11.09278,13.144284,21.932629,0.008714628,75974.04,0.99998206,0.014278271,6.2605586,4.021444,710.49786,7.677511,18.3381355,5.5894637,5.397828,0.648,79,947.25635,16.980404,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,11.099434,13.133158,21.912687,0.008705447,76025.9,0.99998206,0.014267846,6.220033,4.02307,710.4966,7.7279034,18.4543832,5.624896,5.433257,0.648,79,947.25146,16.98001,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,11.071501,13.215197,22.028152,0.008760056,75659.78,0.999982,0.014320602,6.2446394,4.0185227,710.4956,7.9257183,18.91025722,5.7638464,5.5723343,0.648,79,947.2501,16.962059,,,
bog,pelagic,p6,12a,2024-03-12 17:15:00,,10.867546,13.36022,22.262735,0.008869273,74846.74,0.9999821,0.014471673,6.38798,4.0592318,710.48895,8.056312,19.2118645,5.8557763,5.664151,0.648,79,947.24115,16.960686,,,
bog,pelagic,p6,13a,2024-03-13 14:25:00,,17.625797,4.7377644,8.157547,0.002641849,1568698,0.9999709,0.005302406,3.0557618,3.6373172,715.86285,-0.50278914,-0.534102001,-0.16279429,-0.353496,0.50497854,70,954.4059,15.686848,46.04095224,-89.68591358,
bog,pelagic,p6,13a,2024-03-13 14:25:00,,17.844246,5.274055,9.080939,0.002940893,614318.06,0.9999706,0.005902611,3.3669605,3.6408277,715.86523,-0.5050317,-0.537544127,-0.16384345,-0.35507265,0.5044754,70,954.40906,15.689204,46.04095224,-89.68591358,
bog,pelagic,p6,13a,2024-03-13 14:25:00,,14.655292,5.75802,10.101597,0.00334152,281054.44,0.9999596,0.006566038,6.3935847,2.5567846,715.86554,-0.50829184,-0.544415879,-0.16593796,-0.3313106,0.5041001,70,954.4094,15.689777,46.04095208,-89.685901,
bog,pelagic,p6,13a,2024-03-13 14:25:00,,14.516473,6.6749215,12.601648,0.004429316,139969.84,0.99996185,0.008191071,8.397193,2.446684,715.8787,-0.33054152,-0.134216257,-0.040909115,-0.22940606,0.504,70,954.427,15.698647,46.04095208,-89.685901,
