"Location Properties"
"Location Name = Emplacement de l'appareil"
""
"Report Properties"
"Start Time = 2024-03-13 14:10:38"
"Time Offset = -05:00:00"
"Duration = 00:03:36"
"Readings = 109"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 804569"
""
"Instrument Properties"
"Device Model = Wireless TROLL Com"
"Device SN = 791538"
""
""
"Date Time","Actual Conductivity (µS/cm) (801689)","Specific Conductivity (µS/cm) (801689)","Salinity (PSU) (801689)","Resistivity (Ω⋅cm) (801689)","Density (g/cm³) (801689)","Total Dissolved Solids (ppt) (801689)","Turbidity (NTU) (805029)","Chlorophyll-a Fluorescence (RFU) (804424)","BGA-PC Fluorescence (RFU) (864349)","Temperature (°C) (804569)","Barometric Pressure (mm Hg) (804569)","Pressure (psi) (785110)","Depth (m) (785110)","External Voltage (V) (804569)","Battery Capacity (%) (804569)","Barometric Pressure (mbar) (791538)","Temperature (°C) (791538)","Latitude (°)","Longitude (°)","Marked"
"2024-03-13 14:13:22","59.787052","102.153656","0.046415377","16727.463","1.0000086","0.06639354","4.0836134","0.10732769","0.20473547","3.2861729","717.17633","10.65124","7.6874595","16.787989","71","956.157","11.331298","46.01386405431741","-89.67172717440437",""
"2024-03-13 14:13:24","59.783504","102.155525","0.04641848","16727.592","1.0000086","0.06639857","3.8130896","0.09777723","0.20373963","3.283793","717.17755","10.573866","7.6329975","16.78715","71","956.15857","11.329972","46.01386073363344","-89.67172986828763",""
"2024-03-13 14:13:26","59.73623","102.120514","0.046400994","16743.098","1.0000085","0.06636667","3.546214","0.17625464","0.19790262","3.2700589","717.18536","9.432757","6.8295703","16.803785","71","956.169","11.329991","46.01385718405102","-89.6717295789915",""
"2024-03-13 14:13:28","59.687492","102.084045","0.046380855","16754.248","1.0000083","0.06635332","3.0308316","0.15909545","0.14757629","3.2560027","717.1726","9.29855","6.7353272","16.820309","71","956.15204","11.321266","46.01386409258073","-89.67173357474014",""
"2024-03-13 14:13:30","59.68079","102.079124","0.046378132","16755.977","1.0000083","0.06635074","2.9751701","0.16028982","0.14224923","3.2540417","717.1716","9.242404","6.6958222","16.822622","71","956.15063","11.320376","46.013863989940525","-89.67173851165552",""
"2024-03-13 14:13:32","59.70566","102.22289","0.04643933","16748.85","1.000008","0.06644481","3.0105207","0.33123675","0.18625364","3.223734","717.18494","8.370206","6.081772","16.83128","71","956.16846","11.31074","46.013863229431685","-89.6717335665129",""
"2024-03-13 14:13:34","59.690235","102.18448","0.04642073","16756.527","1.000008","0.066419914","3.0042968","0.10509732","0.15409991","3.2277555","717.1658","8.105473","5.895683","16.83181","71","956.1429","11.292608","46.01386225087055","-89.67173676368931",""
"2024-03-13 14:13:36","59.68963","102.18597","0.046421137","16757.05","1.000008","0.06642088","3.0060313","0.087945595","0.15249942","3.227043","717.1643","8.043858","5.8523335","16.832172","71","956.1409","11.290355","46.013861622429516","-89.67173331205653",""
"2024-03-13 14:13:38","59.68418","102.2232","0.046437014","16755.145","1.0000079","0.066445075","2.5656123","0.06451219","0.22328612","3.2126775","717.198","7.0700536","5.167095","16.84029","71","956.18585","11.299294","46.01385777062835","-89.67173332732153",""
"2024-03-13 14:13:40","59.679314","102.1792","0.046419043","16755.328","1.000008","0.06641648","3.2281938","0.09353813","0.18015063","3.218536","717.1869","6.9974275","5.1153283","16.809757","71","956.171","11.2825","46.01385843905759","-89.67173959035738",""
"2024-03-13 14:13:42","59.678658","102.176254","0.046417873","16755.26","1.000008","0.066414565","3.279715","0.0961125","0.17843919","3.2185733","717.187","6.953684","5.0844793","16.806942","71","956.17126","11.281132","46.01385637520467","-89.67173849740819",""
"2024-03-13 14:13:44","59.682827","102.18972","0.046423398","16755.143","1.000008","0.06642332","3.030019","0.12935287","0.17111799","3.221505","717.1929","6.935166","4.9216537","16.797386","71","956.179","11.298364","46.01385139520873","-89.67173667633314",""
